N° de factura,ID Cliente
540175,16532
547639,17698
545712,18280
554560,13317
C545509,17017
580552,15572
545429,15031
C541222,14299
551834,16610
569388,14031
C579710,15467
549103,
569082,18229
580705,12683
552338,
549901,17180
576900,15489
572924,13416
573404,14295
549646,12982
549595,13324
544438,
569977,14702
573156,16656
541213,15033
573004,14646
539985,15856
565462,16551
554960,
567928,12380
572757,
C576919,15529
553838,12620
569217,15579
575085,12849
565378,
537646,17591
554134,12583
561040,12431
550197,15581
549743,16186
546729,18231
569724,15061
570446,12431
577738,13739
558342,
580675,15640
564555,12748
549161,
573166,13089
536380,17809
553196,17114
561378,17861
579328,17711
558316,
C542860,
C567655,14096
538166,17965
552053,16153
567851,15067
553915,18225
581112,16678
560545,12569
542099,13703
547357,17613
567125,
C572481,15632
539019,17551
574749,15150
537639,
C580886,15311
539044,15727
537700,18229
C559019,14034
574072,15414
553832,12957
565995,16076
580074,15028
552890,14233
547818,12748
566478,
554104,12705
550920,14735
542932,13089
C539603,14911
571912,17512
578459,12388
C580747,17611
553908,18177
C545506,
553146,14873
554320,
560780,
563832,16419
562113,
C561319,15106
538851,16556
538837,
545675,18223
553368,18102
544821,12971
564324,13694
569803,13090
580852,16790
C549049,17677
580542,15358
568526,17656
548171,16422
552295,14224
538068,17978
567580,16493
553405,14952
542026,15110
C577081,18230
C550668,12457
541655,14779
565247,15864
581586,13113
541519,
549029,
537133,18156
560385,14583
558049,15850
536403,12791
550772,17856
572925,12523
C570490,14356
578117,14334
561487,
571797,
577532,16666
C575662,13767
544430,16306
561656,17071
C568184,15429
553681,15410
563546,16729
556879,16461
539286,14735
570492,14194
C578673,16016
536811,15299
550471,
C544034,14701
557630,13178
576765,
544907,12945
C538110,17307
563615,16945
580369,
557151,
537361,
C542245,13098
568614,13515
540532,14702
563235,15939
566115,12674
547568,13341
562136,15374
551945,16714
C579169,17924
576346,13835
537000,
562880,15838
C579864,12584
557333,17723
576617,
559658,13003
569325,16774
559369,14388
539594,17621
563933,16536
563742,17929
547541,14607
572106,15058
544818,12437
567612,17164
571666,16422
C558901,18171
560829,17694
C566941,13136
C575980,12867
579166,14290
C542693,12908
546240,
569721,12628
C539601,14119
C570487,14096
554151,14049
564740,14044
558098,18044
541002,12951
554639,17955
566042,17811
550179,15220
558333,13953
566984,12471
549424,15367
548646,
540801,12540
C539191,17062
C559008,15518
553659,
548606,12731
559768,13207
C572551,14096
572725,
560026,16928
559148,12450
C572991,17672
566290,14456
C551061,16356
546562,16293
552054,15062
C545650,15311
576089,17663
548747,15223
C564854,17865
543373,16945
570754,12633
579535,15414
558480,15271
537332,14344
579523,15903
543539,17757
558632,17930
549178,
C569949,12584
548377,
546261,17841
574446,15722
577728,17811
554058,17757
551718,
544908,18056
539453,
565387,14560
570193,
547510,15245
537854,13984
545023,12921
575517,14562
561514,14331
564055,13933
548354,15981
543630,15046
559464,15157
544930,17472
566213,14895
540096,13253
549368,18036
549734,16409
C566671,17841
580523,17827
547873,13240
C537798,16553
541552,15039
559535,17841
547366,12831
C542082,15213
539649,
560782,14769
C540381,16705
561880,13722
566208,16362
549347,
546681,16297
579550,12630
560300,14911
552337,12621
555275,
576596,14911
578839,
542880,
563147,13695
553056,16618
551564,16609
556508,16342
573483,15793
549573,14504
C548465,17526
C554716,
559944,17396
573396,14723
573486,13186
550624,14201
580090,13323
573364,14710
571130,
563566,13655
557681,14463
555556,15704
559640,15812
547506,
547380,16809
542710,14776
580774,13994
569105,16729
555495,17068
550971,13482
552187,
567653,12550
547649,18118
557598,14667
557295,12724
547694,15178
569720,14646
C542260,13890
536674,15923
571498,17841
544925,16997
558696,16746
579917,15187
556926,16324
551133,16656
C537644,
C555269,15140
547338,
566430,16475
554953,14227
556540,13552
561705,14735
C573767,13882
549027,17857
552883,14646
569238,17954
570445,12748
538346,17865
536408,14307
549175,
543923,14644
580602,16149
558192,16029
548038,15696
566816,12731
549547,16359
C541201,13081
537255,14443
569529,12512
C579766,15793
543545,
552453,12840
553928,12931
561080,
563940,17416
573883,
C567688,13282
C568573,13115
569536,13269
565151,16923
559549,13230
549998,17675
C542805,14606
576196,17658
C546174,13094
574305,18081
554144,
C573101,16592
556310,
C575585,15839
551171,13263
C564903,16984
546230,13871
543592,17243
568310,14911
569838,13504
565580,13851
542430,13552
577050,14191
544554,
554942,17841
543908,16422
551527,14395
539070,
548537,
559029,16316
580733,16929
C550529,18102
554316,
546632,17080
571221,16416
C570464,
549628,13798
538800,16458
537686,14744
C552459,
568102,
545908,14709
561798,14911
562011,16745
541207,17685
544330,17576
549322,16558
580393,16438
545039,17243
542084,14680
554812,15005
540510,15611
548945,
553145,14342
543523,12971
573129,13147
539567,13104
554062,13654
577321,15311
543916,
538829,16191
541864,13798
550336,13089
541987,14130
580699,
C547763,14194
578332,
538382,17218
572933,13458
537472,12971
538917,17449
573840,14866
559015,13098
559798,12720
575657,13319
546779,
545748,17381
C576241,13447
544055,14035
564222,12971
563030,14834
557026,16571
580700,14219
576246,17566
545987,17389
538216,14543
568576,17017
552664,14051
544199,13777
546914,13072
539292,16539
570027,14844
548552,17613
573547,
566441,17719
547512,17262
536848,13408
559363,16091
C551646,12888
537671,13267
568134,
549192,14961
579843,12921
539597,17090
562725,17302
536743,17964
569342,16013
551020,
C553854,
580757,13709
577552,14282
574724,13759
575433,16953
563620,13014
578256,17809
558638,16317
549286,17928
580076,15602
576201,14606
550773,17567
558306,
578326,16343
558717,12710
554492,13168
577556,13832
539000,13092
572863,17841
576616,14853
550911,12354
566171,18118
581006,14911
561811,13106
550826,17158
C549921,15109
C560289,16398
C558438,15189
547001,16656
C572334,14607
551183,17692
558062,13784
580419,16283
536615,14047
540120,17675
559557,17444
543457,17428
570177,17509
553184,13232
C558553,17949
541600,
557009,14321
579467,15755
573990,
571405,13871
552197,13743
C552650,16672
547547,
552325,12490
568727,15796
570210,13259
543129,14540
558542,13593
580653,17706
548919,13013
539269,17580
546420,14810
565071,
C538463,17085
555574,12417
561256,
C545639,13113
556767,18073
539160,16746
571844,17101
563062,17811
572568,14001
C562921,13767
575037,16066
547334,15044
569015,13575
549832,17278
545875,
567202,13325
546787,14035
545187,16427
569700,
C562051,15602
574018,13477
538171,17530
542127,
551428,13499
546532,14060
C558883,17063
C577832,18274
566361,15253
C564913,12560
C553019,12757
567873,13055
C541235,16670
575714,
C540784,13126
543549,17940
554827,14646
563661,13048
579037,13418
543987,14849
542423,15057
569223,16283
570874,
C569526,15044
579416,12471
553162,
549752,13089
544667,17511
554669,15203
565836,17511
566668,18065
568227,17841
C546362,16419
553690,17389
540635,14229
555249,17472
562812,13217
C570447,16791
558084,14837
C555873,15498
546158,13899
C559007,13534
542891,16705
541679,15422
580537,
538558,13069
561892,
571238,14290
569905,13549
558351,13767
C553513,
564434,14687
549917,16607
C542424,18075
571315,16542
C560418,17809
561631,14911
566163,12637
557869,17961
580990,
575717,
550153,
C552765,16554
548199,16945
C545452,16422
571713,
574506,12577
552965,13477
537738,17706
537754,16081
573313,
571722,
569324,16912
556252,16779
577827,16782
570712,
575330,15152
547611,
539731,14646
555470,12455
560938,
569569,18061
536835,13145
C550966,17663
541564,16904
576061,13146
563947,12363
569080,15593
578014,13199
567692,17997
546976,
C575749,12856
572998,14560
C581460,13078
567636,16358
539288,17857
571179,15482
565197,13376
541711,14646
560720,17677
573758,14345
546829,14840
580188,16440
569205,16923
C542097,14215
554947,12748
570489,14533
571247,15826
579494,17468
C559309,17719
575148,13867
538045,
547837,17243
554929,13018
550643,18116
541836,15465
C559252,12980
538179,17696
566219,17426
C540142,12782
C580749,18167
569816,
552256,16621
550164,13590
549957,13539
562586,16066
570824,14299
C549827,12463
542546,
C561886,15532
537003,
545895,
C572110,14910
C562149,13534
C559500,14016
555875,12748
536414,
557251,14085
564669,16872
566964,17573
580314,13969
568519,16607
546991,12748
C570207,16326
580032,14659
563477,17097
562023,16814
C542593,15549
562369,17584
C571336,16652
554311,
550837,15034
553350,12871
557014,12971
576384,12883
558352,17940
568665,13018
566077,13441
C548187,17511
551011,17090
C552722,12720
570682,12948
C579930,15563
558637,17891
C542348,12539
563518,12421
C540007,15379
544062,15311
550162,12569
545685,14499
578036,16474
573160,14359
559497,
572744,14085
538012,14527
568044,15763
566444,14020
541985,15052
556309,
C557629,14776
552870,15513
569335,
570411,16954
579572,15394
578233,14049
539446,12705
557480,
539491,14646
539733,
C563655,15311
561390,17068
C559670,16033
544578,12365
537679,
576824,12910
548395,
553565,17505
537470,15018
576084,15365
566773,12444
572240,13709
545230,
C557890,17204
560977,16839
541439,16948
577338,17650
554713,12654
573552,13203
C536548,12472
571226,13006
549128,16713
571427,17205
574624,17769
C554849,17865
563705,17736
C574489,18219
554711,12654
C548392,18075
557887,17759
541681,13008
573102,13266
542664,
553466,17949
544203,12362
571553,17317
566052,13199
574490,17690
580588,
563176,17293
551452,
C575667,14032
536636,15070
560553,13991
572731,
553469,16029
539455,12748
546900,14298
537819,15298
544295,14298
566065,
562390,
574550,12484
565156,13045
C556676,13397
C558326,13300
569965,18109
563830,16638
542632,13324
C566078,13137
557626,14175
553021,18172
551650,13089
571546,17920
C546859,17603
546145,
540461,15139
569396,16441
561702,15149
556489,14704
560911,17961
554788,12987
545428,14239
558345,
580739,
564042,15443
C568386,12720
545713,
C547031,15465
566199,14824
539631,
566448,14897
579446,14121
563381,15768
570443,17203
537154,15808
548993,12753
577132,13599
560889,
572565,16762
C562144,12757
559814,15544
561094,12474
570356,15330
559161,
564959,17299
548692,
C561612,17054
539015,15822
570353,17706
571056,15367
C574894,12597
571779,12748
563503,16488
578949,14954
551701,
553490,13309
542512,
540508,14810
537484,14733
552313,13139
543171,
541792,17094
561008,18150
538355,17912
555633,14534
555580,13983
571642,17203
568692,13901
542405,13534
571232,17986
565593,17612
575605,17188
552675,
538902,14150
554703,15281
572127,14911
569648,17754
567481,16777
540822,16042
563150,15192
562088,13094
565994,13244
543801,17811
554979,16931
563897,12523
547728,16029
547965,15809
579014,12906
567453,17450
561118,15781
559095,13198
C581323,14442
557272,17368
537019,
569893,12627
563908,18109
567611,16076
C537373,14487
570195,14825
576219,15838
541221,
576649,16008
C544827,17147
568187,13408
547595,
578820,12912
553487,13246
546328,14911
546767,12971
572312,15022
C548009,14245
550625,12619
C556057,14221
548619,16592
568089,
541218,16638
570512,14952
561085,14367
549577,14286
557265,13097
549831,14844
579524,16295
579725,15060
560411,
541832,17889
C577330,
544595,
538347,17220
575637,16904
577028,17080
554680,
572282,17634
558959,16103
544046,
547933,
538207,12748
553867,17306
538374,14159
C565215,16474
C552720,18272
C561591,15708
543250,13911
579909,
544895,14189
553683,14060
538437,16010
C565804,17491
566013,17004
554003,13324
563584,15122
556960,14844
578343,13277
549880,15932
539102,16029
540277,14258
568781,14952
C547574,14223
559173,12540
547946,12971
541801,15235
549246,15939
C542798,12477
C570850,15473
547726,16029
C560574,14437
557966,15187
C572995,13890
579750,13536
537850,16722
549006,
549716,14628
551385,16814
572032,14214
553099,13798
540279,13368
555509,13435
573892,14911
566759,16210
563101,
C544609,12494
540454,16191
570462,
570267,12682
581104,13668
567151,
550338,12413
543096,14044
564379,16779
577970,
565211,16638
567184,16033
578080,15634
C539059,14829
553168,15159
541238,16746
